0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004
0.0,1.0000000000000004,0.0,1.0000000000000004,0.04,1.0000000000000004,0.14,1.0000000000000004,0.19999999999999998,1.0000000000000004,0.5200000000000001,1.0000000000000004,0.5200000000000001,1.0000000000000004,0.5600000000000002,1.0000000000000004,0.6200000000000002,1.0000000000000004,0.7200000000000003,1.0000000000000004,0.9000000000000005,1.0000000000000004,0.7800000000000004,1.0000000000000004,0.7600000000000003,1.0000000000000004,0.8400000000000004,1.0000000000000004,0.9400000000000005,1.0000000000000004
0.0,0.0,1.0000000000000004,0.0,0.0,1.0000000000000004,0.0,0.0,1.0000000000000004,0.04,0.04,1.0000000000000004,0.18,0.18,1.0000000000000004,0.38000000000000006,0.27999999999999997,1.0000000000000004,0.4400000000000001,0.5000000000000001,1.0000000000000004,0.48000000000000015,0.5200000000000001,1.0000000000000004,0.6200000000000002,0.6400000000000002,1.0000000000000004,0.6600000000000003,0.7600000000000003,1.0000000000000004
0.0,0.0,0.0,1.0000000000000004,0.0,0.0,0.0,1.0000000000000004,0.0,0.0,0.0,1.0000000000000004,0.0,0.04,0.12000000000000001,1.0000000000000004,0.06,0.1,0.21999999999999997,1.0000000000000004,0.27999999999999997,0.36000000000000004,0.21999999999999997,1.0000000000000004,0.27999999999999997,0.32,0.38000000000000006,1.0000000000000004,0.5800000000000002,0.4400000000000001
0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.0,0.0,0.06,1.0000000000000004,0.02,0.08,0.1,0.12000000000000001,1.0000000000000004,0.12000000000000001,0.25999999999999995,0.18,0.25999999999999995,1.0000000000000004
0.0,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.0,0.02,0.0,0.02,1.0000000000000004,0.02,0.02,0.04,0.08,0.18,1.0000000000000004
0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.0,0.02,0.0,0.02,0.0,1.0000000000000004,0.04,0.08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.0,0.0,0.02,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.0,0.02
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000004
